priority,category,merchant,mall,city,rating,reviews,avg_price,branches,phone,website,opening_hours,lat,lng,reviews_text,price_mid_raw,price_mid,price_segment,pos_kw_count,neg_kw_count,sentiment_ratio,sentiment_label,top_pos_kw,top_neg_kw,mentions_delivery,geo_zone,bd_priority_score,tier,quadrant
High,Entertainment,جامبولين,جدة مول,Jeddah,4.1,2042,,25,,,,21.5873601,39.2463449,كانت اول زيارة لي للمكان المكان اكثر من رائع جميل ووآمن للاطفال والموظفين كلهم خدومين وعععسل والاخ بدر الي على الاستقبال… | مكان رائع الالعاب فيه متنوعه مايطفشو والموظفين بشوشين ومنتبهين للاطفال حتى المرافق يقدر يدخل جوا معاهم صراحه انبسطنا احن… | مكان جداً رائع للأطفال ونظيف ومرتب والعاملين فيه قمه في الاحترام 👌🏻,,60.0,Mid,4,0,1.0,Positive,"رائع, جميل, نظيف",,False,South,74.11,Tier 2,⚠️ Risky
High,Entertainment,امباير سينما,جدة مول,Jeddah,4.0,2214,,4,,,,21.5074527,39.2168134,امباير داخل المول و اقرب بوابة > 3 و 4 | تجربه اكثر من ممتازه المكان يجنننن أنصحكم كلكم تجربوه صالات متعدده وVIP تناسب كل الأذواق وكمان عندهم صالات مخصصه لأفلام … | سينما رائع جدا ويوجد أفلام كثيره وخدمات حلوه والتعامل جميل,,60.0,Mid,4,0,1.0,Positive,"رائع, ممتاز, جميل",,False,South,63.37,Tier 2,⚠️ Risky
High,Entertainment,فنكي منكي funkymonkey جدة بارك,جدة مول,Jeddah,4.6,1290,,4,9200 23155,https://store.funkymonkey.sa/,"السبت: 9:00 ص – 11:30 م, الأحد: 9:00 ص – 11:30 م, الاثنين: 9:00 ص – 11:30 م, الثلاثاء: 9:00 ص – 11:30 م, الأربعاء: 9:00 ص – 11:30 م, الخميس: 9:00 ص – 12:00 ص, الجمعة: 1:30 م – 12:00 ص",21.5563125,39.1858125,تجربتي فيه كانت عاديه بصرلحه في افضل منه من ناحيه الالعاب والسعر فقط الشي الثاني المفترض من اداره توفر موظفات يعملون فعا… | الموظفة ضربت بنتي بالباب في راسها وبنتي عمرها اربع سنوات لما سالتها اول مرة انكرت وحاولت اتواصل مع الادارة اشتكيت للادار… | مكان جدا جميييييل وتنوع الالعاب الي فيه كتير حلوة وممتعه وتعامل الموظفات جدا جميل خاصة الاخت لمار الي في قسم التزلج لطيف…,,60.0,Mid,2,0,1.0,Positive,"جميل, تنوع",,False,South,70.4,Tier 2,⭐ Star
Medium,Entertainment,مركز آيس لاند الترفيهي,جدة مول,Jeddah,3.6,10966,,2,012 662 6666,http://www.iceland-sa.com/,"السبت: 9:00 ص – 12:00 ص, الأحد: 9:00 ص – 12:00 ص, الاثنين: 9:00 ص – 12:00 ص, الثلاثاء: 9:00 ص – 12:00 ص, الأربعاء: 9:00 ص – 12:00 ص, الخميس: 9:00 ص – 12:00 ص, الجمعة: 2:00 م – 12:00 ص",21.5988806,39.1449835,مراجعتي عن زيارتي الأولى لمركز آيس لاند الترفيهي – جدة ❄️🎳🎮 زرت اليوم مركز آيس لاند الترفيهي لأول مرة في جدة، وكانت تجرب… | مع أن السعر للتذاكر غالي نوعاً ما إلا أن التجربة فيها الجميل والسيئ مثلاً الأشياء الجميلة تنوع الألعاب لجميع الأعمار وبش… | مكان جيد وجميل للي حابين يتزلجون او للعشاء في مطاعم ومقاهي ممتازه وألعاب إلكترونية وغيرها,,60.0,Mid,4,1,0.8,Positive,"ممتاز, جميل, جميلة",غالي,False,South,58.92,Tier 2,⚠️ Risky
High,Entertainment,حديقة الشلال الترفيهية,جدة مول,Jeddah,4.1,27378,,8,,,,21.5688248,39.1114231,مكان جميل جدا جدا ..بس العاملات يوم الأربعاء ماعندهم مروووونه ابدا في التعامل ... الأربعاء يوم مخصص للنساء ..الألعاب جمي… | حديقة جميلة جدآ انصح بها ،ولكن بالنسبة لوجة نظري اري أن رسوم الدخول عالية نسبيآ للاسر الكبيرة إذ تبلغ 35 ريال للفرد دون … | حديقة الشلال في جدة من أجمل الوجهات الترفيهيه اللي تجمع بين المتعه والمغامره موقعها على كورنيش البحر الأحمر يعطيها جو خا…,,60.0,Mid,2,0,1.0,Positive,"جميل, جميلة",,False,South,72.97,Tier 2,⚠️ Risky
Low,Entertainment,ونتر وندرلاند,جدة مول,Jeddah,4.0,347,,1,053 278 8512,,"السبت: 4:00 م – 12:00 ص, الأحد: 4:00 م – 12:00 ص, الاثنين: 4:00 م – 12:00 ص, الثلاثاء: 4:00 م – 12:00 ص, الأربعاء: 4:00 م – 12:00 ص, الخميس: 4:00 م – 12:00 ص, الجمعة: 4:00 م – 12:00 ص",21.6335094,39.10935140000001,من أجمل الأماكن السياحية في المملكة وليس في جدة فقط روعة بكل ماتعنيه الكلمة .. يستحق الزيارة أكثر من مره 👌زرته يوم كامل … | المكان حلووو كثير بس للأسف ضايقتني الموظفة اللي عند الدخول أسلوبها سيء جدًا حرفيا حسيت شوي تضربني، بعضهم مايعرفوا يتعامل… | مكان جميل لقضاء الوقت مع العائلة والأصدقاء توجد العاب للكبار والصغار و بازارات للدول و مطاعم وكافيهات,,60.0,Mid,1,1,0.5,Mixed,جميل,سيء,False,South,39.1,Tier 3,⚠️ Risky
Low,Entertainment,عالم دينتري,جدة مول,Jeddah,3.8,182,,1,,,"السبت: 10:00 ص – 11:32 م, الأحد: 10:00 ص – 11:32 م, الاثنين: 10:00 ص – 11:32 م, الثلاثاء: 10:00 ص – 11:32 م, الأربعاء: 10:00 ص – 11:32 م, الخميس: 10:00 ص – 11:32 م, الجمعة: 10:00 ص – 11:32 م",21.5079253,39.2229509,مررررة انبسطت وراح أعيد التجربة بدأ من الكول سنتر لسرعه الرد وإعطاء التفاصيل للمكان ، المكان جميل ونظيف نطيطة ركن للكور … | حبيت المكان نظيف ويفتح النفس يعطيهم العافيه جميع الموظفات كفو عليهم اميد راح ارجعلكم مرا ثانيه👍🏻🙏🏼❤️ | من افضل الاماكن اللي دخلت عيالي فيها من جد الموظفات بدون استثناء ذووووق وخدومات وبشوشات يستاهلون والله والله يكتب اجرهم …,,60.0,Mid,3,0,1.0,Positive,"جميل, نظيف, يستاهل",,False,South,44.45,Tier 3,❌ Weak
Medium,Entertainment,TROPICAL LAND تروبيكال لاند,جدة مول,Jeddah,4.2,2712,,3,9200 13725,https://tropicalland.sa/?ref=MIQ646,"السبت: 10:00 ص – 12:00 ص, الأحد: 10:00 ص – 12:00 ص, الاثنين: 10:00 ص – 12:00 ص, الثلاثاء: 10:00 ص – 12:00 ص, الأربعاء: 10:00 ص – 12:00 ص, الخميس: 10:00 ص – 12:00 ص, الجمعة: 3:00 م – 12:00 ص",21.5556262,39.1830822,جيدة وتغيير ومناسبة للاطفال.. لكن السعر مبالغ جداً فيه السعر للشخص الكبير 95 ريال والصغير من عمر سنتين وحتى 11 سنه 85 ري… | الموقع داخل مول جدة بارك تجربة جميلة وممتعة تم حجز التذاكر عن طريق الموقع بكل سهولة الجولة تحتاج اقل من ساعة تقريبا الجو… | محاكاه للحياه الاستوائيه كغابات ومطر وأشجار ولكن الحيوانات قليله جدا جدا ولاتوجد اي فعاليه علاوه علي ان سعر الدخول جدا غ…,,60.0,Mid,2,1,0.67,Mixed,"جميل, جميلة",صغير,False,South,58.63,Tier 2,⚠️ Risky
Medium,Entertainment,التحلية مول,جدة مول,Jeddah,4.0,10531,,1,012 675 5555,,"السبت: 9:00 ص – 11:30 م, الأحد: 9:00 ص – 11:30 م, الاثنين: 9:00 ص – 11:30 م, الثلاثاء: 9:00 ص – 11:30 م, الأربعاء: 9:00 ص – 1:00 ص, الخميس: 9:00 ص – 1:00 ص, الجمعة: 12:30 م – 1:00 ص",21.5497893,39.1481115,بصراحه من احب المولات على قلبي هادي رايق وحتى الالعاب عندهم حلوه واشكر الاستاذه منيرة مشرفة الالعاب اشكرها من كل قلبي ان… | بصراحه مول رايق يوجد ملاهي للاطفال بالدور العلوي وخيارات متنوعة من الالعاب لجميع الأعمار واسعار التذاكر متوسطه | مول تجاري ويوجد مكتب للجوازات وجهاز خدمه ذاتي,,60.0,Mid,1,0,1.0,Positive,تنوع,,False,South,57.69,Tier 2,⚠️ Risky
Low,Entertainment,جدة كارت جدة بينتبول,جدة مول,Jeddah,3.6,334,,1,055 655 6873,https://www.instagram.com/jed_kart?igsh=MWdybGo2ZnMwcTVveg==,"السبت: 5:00 م – 12:00 ص, الأحد: 5:00 م – 12:00 ص, الاثنين: 5:00 م – 12:00 ص, الثلاثاء: 5:00 م – 12:00 ص, الأربعاء: 5:00 م – 12:00 ص, الخميس: 5:00 م – 2:00 ص, الجمعة: 5:00 م – 2:00 ص",21.6297155,39.1158034,"صراحة من اكثر الاماكن الي احبها وجيتها كثير بس كل مرة اجي يكون اسوا من المرة الي قبلها م ادري عشان م عليه اقبال ف مهملين… | تجربه ممتعه الموظفين محترمين و متعاونين محمد موسى و السيد 👍🏻 🤩🏁 جربت الكارتنق و السنايبر مجاني معاه بـ 65 ريال مدري اذا … | Terrible experience. Staff is beyond rude, very disrespectful, and not patient with a beginner not really knowing how to…",,60.0,Mid,0,0,0.5,Mixed,,,False,South,42.03,Tier 3,⚠️ Risky
High,Entertainment,Village Mall,جدة مول,Jeddah,4.5,8225,,3,,,,21.7739847,39.1702953,مول كبير وممتاز في جميع الماركات وفية ساحة خارجية تحتوي على العديد من الكافيهات وفي منطقة مطاعم متنوعه في الدور العلوي و… | السوق هذا رائع، ٣ ادوار و غير مزدحم، و فيه كل شيء يخطر ببالكم: جرير- دايسو-الدانوب- مطاعم- ألعاب، ماركس اند سبنسر و المق… | تجربة تسوق ممتعه والمول متنوع المحلات والمطاعم ومايميزه انه فيه بعض المناطق المفتوحة ومنطقة المطاعم روعه وبها خيارات كثي…,,60.0,Mid,3,0,1.0,Positive,"رائع, ممتاز, تنوع",,False,South,67.06,Tier 2,⭐ Star
Low,Entertainment,سفوري لاند,جدة مول,Jeddah,3.8,106,,2,,,"السبت: 10:00 ص – 11:30 م, الأحد: 10:00 ص – 11:30 م, الاثنين: 10:00 ص – 11:30 م, الثلاثاء: 10:00 ص – 11:30 م, الأربعاء: 10:00 ص – 11:30 م, الخميس: 10:00 ص – 11:30 م, الجمعة: 2:00 م – 12:00 ص",21.5826108,39.1385509,سفوري لاند من الأماكن الجميلة والممتعة جدًا، خصوصًا للأطفال الألعاب متنوعة والتنظيم واضح، والأجواء مريحة وتدخل السرور عل… | اسعار مرتفعه والمكان جميل لايوجد كراسي للجلوس لايوجد دورة مياه لايوجد مكان شراء مويه | المكان جدا حلو وروعه وتعامل الموظفين فووق التقييم بالذذات الموظفه هيا العمري أسلوب وذوق ما شاء الله 🤍🤍,,60.0,Mid,4,0,1.0,Positive,"جميل, جميلة, مريح",,False,South,44.65,Tier 3,❌ Weak
High,Entertainment,سيان واتربارك,جدة مول,Jeddah,4.1,6439,,15,,,,21.8128438,39.1122769,مكان جميل للاطفال اشكرهم على نظافة المكان المنقذين العاملين عند المسابح جدا حريصين الاشكالية الوحيدة الي واجهتها .. جهاز… | تجربتي في سيان ووتر جدة كانت سيئة جدا زرته انا وبناتي يوم الاربعاء المخصص للنساء فقط وصلنا الساعة خمسة تماما وتم رفض دخو… | وااااوووو وااااااوو المكان جدا مميز كبير وشرح وممتع جدا ونظيف 🤩🤩 الالعاب كثيره ومتنوعه فيه للكبار والصغار والاطفال 😍 فيه…,,60.0,Mid,3,1,0.75,Positive,"جميل, نظيف, تنوع",سيئة,False,South,72.41,Tier 2,⚠️ Risky
High,Entertainment,القرية المائية,جدة مول,Jeddah,3.8,3806,,15,,,,21.5893158,39.1854559,المكان قديم جدآ ومتهالك زرتة قبل عشر سنوات ولازل نفس المشاكل والألعاب قديمه وأسعار مبالغ فيها مكان واحد فقط يقدم وجبات خ… | مكان جميل مسابحة كويسه مهيأه للأطفال فيه مطعم صغير يوفر البيتزا الذيذه وحاجات خفيفة ملحقاته نظيفه مسجد دورات مياه مواضىء… | من افضل الأماكن الي أولادي بينبسطوا فيها جدا وكل حاجة نظيفة ومتوفرة والأسعار جدا مناسبة وغير مبالغ فيها سواء اكل او شرب …,,60.0,Mid,4,2,0.67,Mixed,"لذيذ, جميل, نظيف","صغير, قديم",False,South,68.77,Tier 2,⚠️ Risky
